Assigned to,animation_url,image,Moto Name,Top Chassis,Side Cart,Pattern,Color,Number Plate,Top Chassis is Correct?,Side Cart in Metadata is Correct?,Pattern # is Correct?,Color # is Correct?,Number Plate is Correct?,Any Other Animation Issues?,Any Other Image Issues?
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_U6ATNQLPRPNA8.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_U6ATNQLPRPNA8.jpeg,Moto,Wheeled,None,Pattern 7,Color 2,WW-594,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_KBL6VKBWMUR5J.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_KBL6VKBWMUR5J.jpeg,Moto,Wheeled,None,Pattern 5,Color 1,WW-595,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_NH5QV61K3K86L.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_NH5QV61K3K86L.jpeg,Moto,Wheeled,None,Pattern 8,Color 5,WW-596,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_F7VIDYO82LOOS.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_F7VIDYO82LOOS.jpeg,Moto,Wheeled,None,Pattern 5,Color 1,WW-597,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_UUMFZGL74C3VA.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_UUMFZGL74C3VA.jpeg,Moto,Wheeled,None,Pattern 0,Color 3,WW-598,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_0HTIU4E16PL3F.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_0HTIU4E16PL3F.jpeg,Moto,Wheeled,None,Pattern 0,Color 1,WW-599,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_TM1RM0HOZKFD1.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_TM1RM0HOZKFD1.jpeg,Moto,Wheeled,None,Pattern 0,Color 0,WW-600,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_N9QLRT7BYTKQZ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_N9QLRT7BYTKQZ.jpeg,Moto,Wheeled,None,Pattern 0,Color 2,WW-601,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_1HMBZ9LPP9P20.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_1HMBZ9LPP9P20.jpeg,Moto,Wheeled,None,Pattern 3,Color 3,WW-602,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_IE5RDTWHXDQJW.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_IE5RDTWHXDQJW.jpeg,Moto,Wheeled,None,Pattern 0,Color 8,WW-603,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_22TUSYNR8IVC5.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_22TUSYNR8IVC5.jpeg,Moto,Wheeled,None,Pattern 0,Color 0,WW-604,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_ED78KO6U8WOV4.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_ED78KO6U8WOV4.jpeg,Moto,Wheeled,None,Pattern 7,Color 0,WW-605,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_IXBEJS50EBGM9.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_IXBEJS50EBGM9.jpeg,Moto,Wheeled,None,Pattern 1,Color 0,WW-606,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_Y3T1JG3AZS757.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_Y3T1JG3AZS757.jpeg,Moto,Wheeled,None,Pattern 1,Color 1,WW-607,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_P8PBUK6LWPR1M.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_P8PBUK6LWPR1M.jpeg,Moto,Wheeled,None,Pattern 0,Color 0,WW-608,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_D87AG3CXW6RQ5.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_D87AG3CXW6RQ5.jpeg,Moto,Wheeled,None,Pattern 1,Color 4,WW-609,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_J5RIFKO8O9LDX.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_J5RIFKO8O9LDX.jpeg,Moto,Wheeled,None,Pattern 1,Color 3,WW-610,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_GYBD6E2TBBY3D.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_GYBD6E2TBBY3D.jpeg,Moto,Wheeled,None,Pattern 7,Color 4,WW-611,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_BTEKEC4GN7IUI.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_BTEKEC4GN7IUI.jpeg,Moto,Wheeled,None,Pattern 5,Color 1,WW-612,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_UTWGIKSYYBQ9Y.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_UTWGIKSYYBQ9Y.jpeg,Moto,Wheeled,None,Pattern 9,Color 0,WW-613,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_6UGHFV3GP4EKL.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_6UGHFV3GP4EKL.jpeg,Moto,Wheeled,None,Pattern 3,Color 0,WW-614,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_7VZ4AP68Y5ZB1.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_7VZ4AP68Y5ZB1.jpeg,Moto,Wheeled,None,Pattern 8,Color 3,WW-615,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_IMI5HU0ZOX3YQ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_IMI5HU0ZOX3YQ.jpeg,Moto,Wheeled,None,Pattern 0,Color 1,WW-616,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_7A92KNWQWBAFR.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_7A92KNWQWBAFR.jpeg,Moto,Wheeled,None,Pattern 0,Color 1,WW-617,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_7JDHCEB3IG5QW.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_7JDHCEB3IG5QW.jpeg,Moto,Wheeled,None,Pattern 3,Color 2,WW-618,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_LHKEMGE4MLZ5O.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_LHKEMGE4MLZ5O.jpeg,Moto,Wheeled,None,Pattern 0,Color 8,WW-619,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_GCBRZF45TURI4.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_GCBRZF45TURI4.jpeg,Moto,Wheeled,None,Pattern 3,Color 5,WW-620,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_J1BKZ8SMINNW6.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_J1BKZ8SMINNW6.jpeg,Moto,Wheeled,Side Cart,Pattern 0,Color 3,WW-621,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_9YTWSE3AVUCOB.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_9YTWSE3AVUCOB.jpeg,Moto,Wheeled,None,Pattern 0,Color 0,WW-622,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_7S8MOSE5VQ5HF.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_7S8MOSE5VQ5HF.jpeg,Moto,Wheeled,None,Pattern 2,Color 0,WW-623,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_E2QLGPB3H0ZDZ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_E2QLGPB3H0ZDZ.jpeg,Moto,Wheeled,None,Pattern 1,Color 0,WW-624,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_1COTQ9ADDZ7DD.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_1COTQ9ADDZ7DD.jpeg,Moto,Wheeled,None,Pattern 9,Color 5,WW-625,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_H0PCPW0LGLW2T.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_H0PCPW0LGLW2T.jpeg,Moto,Wheeled,None,Pattern 1,Color 3,WW-626,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_KFQ5FQ9DBLV8S.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_KFQ5FQ9DBLV8S.jpeg,Moto,Wheeled,None,Pattern 6,Color 8,WW-627,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_NW8CT9BWKLRTS.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_NW8CT9BWKLRTS.jpeg,Moto,Wheeled,None,Pattern 6,Color 0,WW-628,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_V0XOX3TTI7BCZ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_V0XOX3TTI7BCZ.jpeg,Moto,Wheeled,None,Pattern 9,Color 7,WW-629,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_LC6T9E7SB74FR.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_LC6T9E7SB74FR.jpeg,Moto,Wheeled,None,Pattern 4,Color 0,WW-630,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_51D5W9PE672ES.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_51D5W9PE672ES.jpeg,Moto,Wheeled,None,Pattern 8,Color 2,WW-631,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_IGYHEYN5LL9V2.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_IGYHEYN5LL9V2.jpeg,Moto,Wheeled,None,Pattern 0,Color 13,WW-632,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_Z4W8MSIIJ9HD5.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_Z4W8MSIIJ9HD5.jpeg,Moto,Wheeled,None,Pattern 8,Color 1,WW-633,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_PMS6TFFSZUMRH.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_PMS6TFFSZUMRH.jpeg,Moto,Wheeled,None,Pattern 2,Color 1,WW-634,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_5ESSS734AKTRZ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_5ESSS734AKTRZ.jpeg,Moto,Wheeled,None,Pattern 7,Color 8,WW-635,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_2RRH529P8J6AQ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_2RRH529P8J6AQ.jpeg,Moto,Wheeled,None,Pattern 1,Color 0,WW-636,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_ZRINS0JMTPP6L.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_ZRINS0JMTPP6L.jpeg,Moto,Wheeled,None,Pattern 3,Color 0,WW-637,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_6PL983UEFACER.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_6PL983UEFACER.jpeg,Moto,Wheeled,None,Pattern 3,Color 1,WW-638,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_1K7UYYL46UMT5.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_1K7UYYL46UMT5.jpeg,Moto,Wheeled,None,Pattern 6,Color 0,WW-639,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_3H1GSS5S6JME7.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_3H1GSS5S6JME7.jpeg,Moto,Wheeled,None,Pattern 5,Color 2,WW-640,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_XY7DZ8ZVTRCGM.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_XY7DZ8ZVTRCGM.jpeg,Moto,Wheeled,None,Pattern 0,Color 1,WW-641,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_E7NE7CKEBBP65.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_E7NE7CKEBBP65.jpeg,Moto,Wheeled,None,Pattern 0,Color 4,WW-642,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_S3RL85GB729X0.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_S3RL85GB729X0.jpeg,Moto,Wheeled,None,Pattern 7,Color 5,WW-643,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_845U8N792MVL1.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_845U8N792MVL1.jpeg,Moto,Wheeled,None,Pattern 4,Color 4,WW-644,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_NOR5E2COR1TBP.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_NOR5E2COR1TBP.jpeg,Moto,Wheeled,None,Pattern 2,Color 1,WW-645,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_4WZO23UC80ZN9.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_4WZO23UC80ZN9.jpeg,Moto,Wheeled,None,Pattern 6,Color 0,WW-646,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_27FJRPEO2TWY9.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_27FJRPEO2TWY9.jpeg,Moto,Wheeled,None,Pattern 0,Color 1,WW-647,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_18SUX8M7479KG.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_18SUX8M7479KG.jpeg,Moto,Wheeled,None,Pattern 0,Color 4,WW-648,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_AWXAS08F7DZ6A.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_AWXAS08F7DZ6A.jpeg,Moto,Wheeled,None,Pattern 0,Color 6,WW-649,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_X7EL9QI8I4G1F.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_X7EL9QI8I4G1F.jpeg,Moto,Wheeled,None,Pattern 5,Color 6,WW-650,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_KDHTOBT6Q2VQA.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_KDHTOBT6Q2VQA.jpeg,Moto,Wheeled,None,Pattern 3,Color 0,WW-651,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_O4ZN2EDP3Y0U6.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_O4ZN2EDP3Y0U6.jpeg,Moto,Wheeled,None,Pattern 1,Color 1,WW-652,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_YLWQZF17GBU4R.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_YLWQZF17GBU4R.jpeg,Moto,Wheeled,None,Pattern 1,Color 0,WW-653,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_I5U1SI5A5SAHB.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_I5U1SI5A5SAHB.jpeg,Moto,Wheeled,None,Pattern 3,Color 0,WW-654,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_ZHYUNEH8RZS9K.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_ZHYUNEH8RZS9K.jpeg,Moto,Wheeled,None,Pattern 1,Color 1,WW-655,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_BOOVL9E1TFYB2.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_BOOVL9E1TFYB2.jpeg,Moto,Wheeled,None,Pattern 0,Color 2,WW-656,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_K4K1C8DGRXYOT.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_K4K1C8DGRXYOT.jpeg,Moto,Wheeled,None,Pattern 4,Color 0,WW-657,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_HMQKU5M5DXT1I.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_HMQKU5M5DXT1I.jpeg,Moto,Wheeled,None,Pattern 7,Color 5,WW-658,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_M5X58XBKAHB1E.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_M5X58XBKAHB1E.jpeg,Moto,Wheeled,None,Pattern 3,Color 14,WW-659,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_PDWC6D0OAEW80.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_PDWC6D0OAEW80.jpeg,Moto,Wheeled,None,Pattern 6,Color 1,WW-660,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_2OS2MA8LLKMQ0.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_2OS2MA8LLKMQ0.jpeg,Moto,Wheeled,None,Pattern 3,Color 2,WW-661,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_M2KPWD670YERC.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_M2KPWD670YERC.jpeg,Moto,Wheeled,None,Pattern 2,Color 1,WW-662,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_WYIXP9SJ3E132.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_WYIXP9SJ3E132.jpeg,Moto,Wheeled,None,Pattern 0,Color 1,WW-663,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_SEXD8ZVVIV3T6.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_SEXD8ZVVIV3T6.jpeg,Moto,Wheeled,None,Pattern 1,Color 2,WW-664,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_W3AO971QA5QNV.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_W3AO971QA5QNV.jpeg,Moto,Wheeled,None,Pattern 3,Color 3,WW-665,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_2BDQRW9V6UJZR.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_2BDQRW9V6UJZR.jpeg,Moto,Wheeled,None,Pattern 7,Color 6,WW-666,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_XFNG4P0IWD2IO.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_XFNG4P0IWD2IO.jpeg,Moto,Wheeled,None,Pattern 0,Color 0,WW-667,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_9RPF9RXJF0G8X.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_9RPF9RXJF0G8X.jpeg,Moto,Wheeled,None,Pattern 2,Color 0,WW-668,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_3J4ON2ONQ0OBK.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_3J4ON2ONQ0OBK.jpeg,Moto,Wheeled,None,Pattern 0,Color 2,WW-669,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_XEFDYKH64W5Q6.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_XEFDYKH64W5Q6.jpeg,Moto,Wheeled,None,Pattern 4,Color 0,WW-670,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_T0VCO4022AD16.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_T0VCO4022AD16.jpeg,Moto,Wheeled,None,Pattern 6,Color 1,WW-671,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_XP6F4QWW92VOC.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_XP6F4QWW92VOC.jpeg,Moto,Wheeled,None,Pattern 4,Color 1,WW-672,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_PG64FBWZ6MLJ1.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_PG64FBWZ6MLJ1.jpeg,Moto,Wheeled,None,Pattern 4,Color 0,WW-673,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_7ILMCU99FFEZV.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_7ILMCU99FFEZV.jpeg,Moto,Wheeled,None,Pattern 2,Color 6,WW-674,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_75K39UD7AWRY1.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_75K39UD7AWRY1.jpeg,Moto,Wheeled,None,Pattern 4,Color 7,WW-675,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_DN0QHZSF429VC.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_DN0QHZSF429VC.jpeg,Moto,Wheeled,None,Pattern 2,Color 0,WW-676,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_8I2WB87WKJ76Z.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_8I2WB87WKJ76Z.jpeg,Moto,Wheeled,None,Pattern 2,Color 5,WW-677,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_4UFSRDB948DD7.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_4UFSRDB948DD7.jpeg,Moto,Wheeled,None,Pattern 2,Color 1,WW-678,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_7XE1IVP60C7EV.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_7XE1IVP60C7EV.jpeg,Moto,Wheeled,None,Pattern 5,Color 1,WW-679,,,,,,,
Baus,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_JC8JJQZTPUUTU.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_JC8JJQZTPUUTU.jpeg,Moto,Wheeled,None,Pattern 7,Color 1,WW-680,,,,,,,
